label,t_host_s,seq,rms,mad,peak,zcr,crest,mean,band0,band1,band2,band3,centroid,peakfreq,axis
in_air,11.3451,2630,1503,1246,3438,1,228,18592,1534,45,14,8,211,61,z
in_air,11.3858,2631,810,707,1434,1,177,9276,1015,50,18,7,293,61,z
in_air,11.4265,2632,542,488,933,1,172,8723,805,49,16,9,313,61,z
in_air,11.4676,2633,564,503,1256,1,222,13870,846,31,13,7,268,61,z
in_air,11.5084,2634,541,472,900,1,166,15834,651,36,13,8,330,61,z
in_air,11.5493,2635,203,177,371,1,182,17097,277,40,14,8,617,61,z
in_air,11.5903,2636,103,89,216,3,209,18158,169,40,15,10,942,61,z
in_air,11.6309,2637,64,54,135,5,210,18845,145,24,12,9,972,61,z
in_air,11.6720,2638,259,228,472,1,182,17645,349,45,15,9,537,61,z
in_air,11.7129,2639,139,123,262,1,188,16059,227,43,14,8,699,61,z
in_air,11.7539,2640,123,108,210,3,170,15273,199,35,13,9,767,61,z
in_air,11.7949,2641,282,247,523,0,185,13660,361,32,14,10,515,61,z
in_air,11.8358,2642,221,195,394,1,178,11504,327,31,15,10,589,61,z
in_air,11.8766,2643,152,132,267,1,175,11714,198,29,16,10,767,61,z
in_air,11.9175,2644,239,208,417,1,174,13530,309,38,13,10,588,61,z
in_air,11.9584,2645,221,191,434,1,196,15606,282,55,15,10,677,61,z
in_air,11.9993,2646,194,168,352,1,181,17241,251,48,18,8,699,61,z
in_air,12.0400,2647,66,56,150,3,227,18443,114,40,14,7,1071,61,z
in_air,12.0810,2648,119,102,271,5,227,18255,180,51,12,8,842,61,z
in_air,12.1220,2649,233,205,414,0,177,16321,328,39,16,9,583,61,z
in_air,12.1629,2650,145,124,270,1,186,14654,231,46,14,8,729,61,z
in_air,12.2038,2651,136,118,255,1,187,13262,200,45,14,7,765,61,z
in_air,12.2446,2652,62,54,109,5,175,12406,121,48,15,8,1061,61,z
in_air,12.2856,2653,99,88,192,3,193,12479,158,52,19,10,1004,61,z
in_air,12.3265,2654,191,166,357,1,186,13678,264,46,18,9,704,61,z
in_air,12.3675,2655,243,211,420,1,172,15704,295,46,18,11,630,61,z
in_air,12.4083,2656,235,208,392,0,166,17475,347,35,16,7,533,61,z
in_air,12.4491,2657,27,22,64,14,237,18368,111,51,16,7,1175,61,z
in_air,12.4902,2658,212,184,350,1,165,17471,285,36,15,9,632,61,z
in_air,12.5310,2659,199,172,371,3,186,15361,264,39,14,8,621,61,z
in_air,12.5719,2660,144,128,272,1,188,13690,235,38,12,8,702,61,z
in_air,12.6128,2661,12,10,33,32,275,13291,73,38,18,7,1439,244,z
in_air,12.6535,2662,21,18,43,18,204,13270,79,42,18,8,1348,61,z
in_air,12.6944,2663,12,9,35,33,291,13043,51,49,15,8,1642,61,z
in_air,12.7355,2664,124,106,227,0,183,13641,176,36,16,8,847,61,z
in_air,12.7764,2665,195,170,336,1,172,14963,261,31,13,8,607,61,z
in_air,12.8173,2666,208,181,370,0,177,16635,278,33,14,9,615,61,z
in_air,12.8580,2667,51,43,98,7,192,17695,112,37,15,8,1167,61,z
in_air,12.8991,2668,47,37,108,11,229,17751,93,31,16,8,1215,122,z
in_air,12.9400,2669,216,186,424,0,196,16448,297,39,14,8,600,61,z
in_air,12.9809,2670,230,198,422,1,183,14198,297,37,16,9,589,61,z
in_air,13.0220,2671,938,678,1900,3,202,12154,2966,80,17,8,224,61,z
in_air,13.0630,2672,914,783,1662,3,181,13053,3215,117,16,9,254,122,z
in_air,13.1040,2673,733,564,2262,5,308,10333,2005,198,25,8,467,122,z
in_air,13.1450,2674,1411,1159,2500,3,177,15126,2164,115,24,7,296,61,z
in_air,13.1860,2675,1612,1413,3004,3,186,31165,6416,214,47,11,262,61,z
in_air,13.2274,2676,21752,19320,40400,2,185,12921,59514,1658,146,11,199,61,z
in_air,13.2675,2677,1240,1011,2772,7,223,9269,4919,254,79,8,344,61,z
in_air,13.3088,2678,2430,2204,3891,2,160,28876,6724,401,103,47,354,61,z
in_air,13.3495,2679,1245,1066,2353,1,188,22268,2087,194,53,9,401,61,z
in_air,13.3903,2680,3238,2903,5765,1,178,5120,4537,139,30,9,170,61,z
in_air,13.4314,2681,3588,3008,6307,3,175,15894,6543,267,78,10,258,122,z
in_air,13.4723,2682,1569,1299,4135,3,263,28632,3650,402,120,8,454,61,z
in_air,13.5131,2683,1354,1248,2524,1,186,16523,4018,303,70,8,320,61,z
in_air,13.5540,2684,5210,4377,9568,1,183,14016,6038,599,115,8,343,61,z
in_air,13.5949,2685,4148,3589,8365,1,201,11170,5045,135,21,7,170,61,z
in_air,13.6358,2686,2460,2230,3984,1,161,16081,5195,212,39,8,239,61,z
in_air,13.6765,2687,818,698,1908,5,233,6796,2893,889,115,10,671,61,z
in_air,13.7176,2688,1318,1086,2541,3,192,11373,2360,215,55,10,448,61,z
in_air,13.7583,2689,826,753,1468,1,177,9901,1763,111,32,10,328,61,z
in_air,13.7990,2690,275,241,533,2,193,6018,1055,164,32,8,561,61,z
in_air,13.8402,2691,380,325,854,5,224,12126,1614,297,30,10,551,122,z
in_air,13.8809,2692,564,455,1500,1,265,5699,960,173,27,9,566,61,z
in_air,13.9218,2693,388,322,666,3,171,6743,1427,164,26,10,443,61,z
in_air,13.9626,2694,269,218,786,11,292,7347,943,125,30,8,534,61,z
in_air,14.0038,2695,368,308,918,4,249,7416,1562,322,24,10,524,122,z
in_air,14.0445,2696,453,356,1116,5,246,7334,1444,67,17,9,310,61,z
in_air,14.0853,2697,293,249,617,5,210,7558,961,286,28,8,668,61,z
in_air,14.1265,2698,1576,1230,3022,3,191,9201,2252,401,45,9,484,61,z
in_air,14.1673,2699,526,442,1183,4,224,7988,1711,290,30,9,442,61,z
in_air,14.2083,2700,626,509,1360,4,217,7047,3155,326,52,10,380,122,z
in_air,14.2495,2701,2647,2269,5243,8,198,8683,11141,718,141,16,403,244,z
in_air,14.2901,2702,1579,1364,2772,5,175,8045,6055,218,63,9,273,61,z
in_air,14.3308,2703,508,434,1035,2,203,10878,952,53,20,9,320,61,z
in_air,14.3720,2704,2566,2209,4132,2,161,4843,7695,231,57,10,200,61,z
in_air,14.4125,2705,566,520,985,2,174,8727,1490,254,35,9,494,61,z
in_air,14.4535,2706,983,823,1834,1,186,8734,1050,51,14,7,272,61,z
in_air,14.4941,2707,323,282,578,1,178,4890,461,69,16,8,496,61,z
in_air,14.5353,2708,205,168,442,4,215,7040,652,104,17,9,536,61,z
in_air,14.5761,2709,445,381,780,3,175,5501,1654,95,18,6,332,61,z
in_air,14.6170,2710,298,254,598,4,200,6680,1131,69,17,9,340,61,z
in_air,14.6579,2711,415,371,701,1,168,4838,596,42,13,9,364,61,z
in_air,14.6988,2712,203,177,344,3,169,3950,266,33,13,8,604,61,z
in_air,14.7395,2713,60,49,148,5,246,5179,118,30,15,8,1086,61,z
in_air,14.7805,2714,154,130,322,3,209,5134,260,27,18,8,682,61,z
in_air,14.8217,2715,749,605,1439,1,192,4913,2799,64,19,8,222,61,z
in_air,14.8624,2716,381,332,753,1,197,5666,470,42,14,10,430,61,z
in_air,14.9033,2717,247,221,431,0,174,7761,348,37,18,9,535,61,z
in_air,14.9442,2718,375,277,811,1,216,7184,387,42,18,9,567,61,z
in_air,14.9851,2719,306,277,578,1,188,6132,544,43,18,8,414,61,z
in_air,15.0260,2720,253,214,542,1,214,8023,323,37,14,7,534,61,z
